TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType
00308,C0167,2024-03-28,Thursday,March,Fruit & Vegetables,Tomato,2,173.2,indian_cooking
00309,C0167,2024-03-28,Thursday,March,Grains & Staples,Rice,2,47.43,indian_cooking
00310,C0167,2024-03-28,Thursday,March,Snacks,Namkeen,1,270.0,indian_cooking
00311,C0167,2024-03-28,Thursday,March,Cooking Essentials,Oil,2,453.9,indian_cooking
00312,C0179,2024-06-28,Friday,June,Bakery,Brown Bread,5,84.91,daily_essentials
00313,C0179,2024-06-28,Friday,June,Bakery,Bread,1,96.8,daily_essentials
00314,C0179,2024-06-28,Friday,June,Cooking Essentials,Salt,4,237.34,daily_essentials
00315,C0179,2024-06-28,Friday,June,Fruit & Vegetables,Apple,5,382.34,daily_essentials
00316,C0179,2024-06-28,Friday,June,Fruit & Vegetables,Onion,4,343.76,daily_essentials
00317,C0179,2024-06-28,Friday,June,Dairy,Milk,5,325.07,daily_essentials
00318,C0179,2024-06-28,Friday,June,Cooking Essentials,Oil,5,168.37,daily_essentials
00319,C0179,2024-06-28,Friday,June,Bakery,Biscuit,3,83.97,daily_essentials
00320,C0035,2024-08-28,Wednesday,August,Snacks,Nuts,5,46.35,health_concious
00321,C0035,2024-08-28,Wednesday,August,Dairy,Curd,4,231.44,health_concious
00322,C0035,2024-08-28,Wednesday,August,Fruit & Vegetables,Apple,1,190.68,health_concious
00323,C0035,2024-08-28,Wednesday,August,Grains & Staples,Poha,3,47.6,health_concious
00324,C0035,2024-08-28,Wednesday,August,Dairy,Milk,1,311.35,health_concious
00325,C0035,2024-08-28,Wednesday,August,Beverages,Juice,5,198.4,health_concious
00326,C0298,2024-10-10,Thursday,October,Dairy,Cheese,4,60.72,daily_essentials
00327,C0298,2024-10-10,Thursday,October,Bakery,Bread,3,491.37,daily_essentials
00328,C0298,2024-10-10,Thursday,October,Cooking Essentials,Tomatosauce,1,257.23,daily_essentials
00329,C0298,2024-10-10,Thursday,October,Grains & Staples,Poha,2,29.18,daily_essentials
00330,C0298,2024-10-10,Thursday,October,Fruit & Vegetables,Onion,4,495.58,daily_essentials
00331,C0298,2024-10-10,Thursday,October,Fruit & Vegetables,Potato,5,266.15,daily_essentials
00332,C0298,2024-10-10,Thursday,October,Dairy,Milk,2,188.31,daily_essentials
00333,C0298,2024-10-10,Thursday,October,Cooking Essentials,Oil,3,199.83,daily_essentials
00334,C0397,2024-06-22,Saturday,June,Dairy,Panner,4,149.23,breakfast_shopping
00335,C0397,2024-06-22,Saturday,June,Dairy,Butter,5,437.91,breakfast_shopping
00336,C0397,2024-06-22,Saturday,June,Bakery,Bread,3,49.94,breakfast_shopping
00337,C0397,2024-06-22,Saturday,June,Beverages,Tea,2,459.21,breakfast_shopping
00338,C0397,2024-06-22,Saturday,June,Unknown,Biscuits,3,484.17,breakfast_shopping
00339,C0397,2024-06-22,Saturday,June,Personal Care,Shampoo,4,73.19,breakfast_shopping
00340,C0397,2024-06-22,Saturday,June,Dairy,Milk,1,161.7,breakfast_shopping
00341,C0397,2024-06-22,Saturday,June,Beverages,Juice,4,325.31,breakfast_shopping
00342,C0169,2024-03-06,Wednesday,March,Bakery,Bread,2,476.07,student_budget
00343,C0169,2024-03-06,Wednesday,March,Grains & Staples,Wheat Flour,3,474.36,student_budget
00344,C0169,2024-03-06,Wednesday,March,Beverages,Tea,4,104.08,student_budget
00345,C0169,2024-03-06,Wednesday,March,Beverages,Cold Drink,2,85.92,student_budget
00346,C0169,2024-03-06,Wednesday,March,Snacks,Chips,3,423.77,student_budget
00347,C0169,2024-03-06,Wednesday,March,Unknown,Biscuits,1,258.77,student_budget
00348,C0169,2024-03-06,Wednesday,March,Fruit & Vegetables,Onion,5,419.21,student_budget
00349,C0169,2024-03-06,Wednesday,March,Beverages,Juice,5,28.5,student_budget
00350,C0173,2024-11-12,Tuesday,November,Dairy,Cheese,2,417.36,snack_lover
00351,C0173,2024-11-12,Tuesday,November,Snacks,Namkeen,5,406.43,snack_lover
00352,C0173,2024-11-12,Tuesday,November,Dairy,Curd,2,363.38,snack_lover
00353,C0173,2024-11-12,Tuesday,November,Snacks,Popcorn,1,211.32,snack_lover
00354,C0347,2024-05-01,Wednesday,May,Bakery,Bread,3,483.14,family_shopping
00355,C0347,2024-05-01,Wednesday,May,Personal Care,Soap,4,452.95,family_shopping
00356,C0347,2024-05-01,Wednesday,May,Fruit & Vegetables,Apple,2,190.24,family_shopping
00357,C0347,2024-05-01,Wednesday,May,Dairy,Milk,5,492.38,family_shopping
00358,C0347,2024-05-01,Wednesday,May,Grains & Staples,Dal,4,387.02,family_shopping
00359,C0347,2024-05-01,Wednesday,May,Cooking Essentials,Oil,4,256.42,family_shopping
00360,C0215,2024-03-23,Saturday,March,Fruit & Vegetables,Banana,4,438.32,health_concious
00361,C0215,2024-03-23,Saturday,March,Grains & Staples,Poha,5,467.8,health_concious
00362,C0215,2024-03-23,Saturday,March,Snacks,Nuts,5,427.07,health_concious
00363,C0215,2024-03-23,Saturday,March,Bakery,Cookies,3,51.1,health_concious
00364,C0083,2024-05-19,Sunday,May,Bakery,Bread,3,465.93,breakfast_shopping
00365,C0083,2024-05-19,Sunday,May,Dairy,Butter,4,36.1,breakfast_shopping
00366,C0083,2024-05-19,Sunday,May,Bakery,Cookies,5,193.24,breakfast_shopping
00367,C0083,2024-05-19,Sunday,May,Snacks,Nuts,4,497.32,breakfast_shopping
00368,C0083,2024-05-19,Sunday,May,Beverages,Tea,3,120.02,breakfast_shopping
00369,C0083,2024-05-19,Sunday,May,Unknown,Biscuits,3,466.1,breakfast_shopping
00370,C0430,2024-12-31,Tuesday,December,Dairy,Cheese,5,12.57,health_concious
00371,C0430,2024-12-31,Tuesday,December,Snacks,Nuts,1,19.31,health_concious
00372,C0430,2024-12-31,Tuesday,December,Fruit & Vegetables,Apple,2,419.13,health_concious
00373,C0430,2024-12-31,Tuesday,December,Cooking Essentials,Sugar,5,470.71,health_concious
00374,C0430,2024-12-31,Tuesday,December,Dairy,Milk,5,268.61,health_concious
00375,C0430,2024-12-31,Tuesday,December,Grains & Staples,Oats,1,390.32,health_concious
00376,C0430,2024-12-31,Tuesday,December,Fruit & Vegetables,Banana,2,157.56,health_concious
00377,C0430,2024-12-31,Tuesday,December,Cooking Essentials,Oil,1,126.84,health_concious
00378,C0328,2024-11-14,Thursday,November,Grains & Staples,Wheat Flour,5,291.77,health_concious
00379,C0328,2024-11-14,Thursday,November,Personal Care,Soap,2,152.72,health_concious
00380,C0328,2024-11-14,Thursday,November,Dairy,Curd,1,311.26,health_concious
00381,C0328,2024-11-14,Thursday,November,Fruit & Vegetables,Apple,2,289.63,health_concious
00382,C0328,2024-11-14,Thursday,November,Grains & Staples,Oats,2,335.54,health_concious
00383,C0328,2024-11-14,Thursday,November,Dairy,Milk,1,266.51,health_concious
00384,C0185,2024-02-04,Sunday,February,Beverages,Waterbottle,3,376.19,student_budget
00385,C0185,2024-02-04,Sunday,February,Bakery,Bread,3,396.37,student_budget
00386,C0185,2024-02-04,Sunday,February,Beverages,Tea,3,128.15,student_budget
00387,C0185,2024-02-04,Sunday,February,Beverages,Cold Drink,1,388.04,student_budget
00388,C0185,2024-02-04,Sunday,February,Beverages,Juice,3,75.37,student_budget
00389,C0185,2024-02-04,Sunday,February,Unknown,Biscuits,3,277.55,student_budget
00390,C0185,2024-02-04,Sunday,February,Grains & Staples,Dal,2,416.89,student_budget
00391,C0351,2024-08-25,Sunday,August,Bakery,Bread,1,397.64,breakfast_shopping
00392,C0351,2024-08-25,Sunday,August,Dairy,Butter,1,164.64,breakfast_shopping
00393,C0351,2024-08-25,Sunday,August,Beverages,Tea,3,262.54,breakfast_shopping
00394,C0351,2024-08-25,Sunday,August,Bakery,Rusk,5,241.97,breakfast_shopping
00395,C0351,2024-08-25,Sunday,August,Unknown,Biscuits,1,379.11,breakfast_shopping
00396,C0351,2024-08-25,Sunday,August,Fruit & Vegetables,Potato,2,150.19,breakfast_shopping
00397,C0351,2024-08-25,Sunday,August,Dairy,Milk,1,434.24,breakfast_shopping
00398,C0351,2024-08-25,Sunday,August,Grains & Staples,Dal,3,143.88,breakfast_shopping
00399,C0410,2024-07-07,Sunday,July,Bakery,Bread,4,190.0,daily_essentials
00400,C0410,2024-07-07,Sunday,July,Cooking Essentials,Salt,5,140.69,daily_essentials
00401,C0410,2024-07-07,Sunday,July,Cooking Essentials,Sugar,1,366.27,daily_essentials
00402,C0410,2024-07-07,Sunday,July,Fruit & Vegetables,Potato,1,221.0,daily_essentials
00403,C0410,2024-07-07,Sunday,July,Dairy,Ghee,2,277.28,daily_essentials
00404,C0410,2024-07-07,Sunday,July,Cooking Essentials,Oil,3,60.27,daily_essentials
00405,C0168,2024-12-04,Wednesday,December,Bakery,Bread,4,182.26,family_shopping
00406,C0168,2024-12-04,Wednesday,December,Snacks,Namkeen,1,366.14,family_shopping
00407,C0168,2024-12-04,Wednesday,December,Dairy,Ghee,3,311.28,family_shopping
00408,C0168,2024-12-04,Wednesday,December,Dairy,Milk,4,144.53,family_shopping
00409,C0168,2024-12-04,Wednesday,December,Cooking Essentials,Oil,1,46.77,family_shopping
00410,C0327,2024-07-26,Friday,July,Bakery,Bread,4,27.05,student_budget
00411,C0327,2024-07-26,Friday,July,Dairy,Curd,1,125.64,student_budget
00412,C0327,2024-07-26,Friday,July,Beverages,Cold Drink,3,187.45,student_budget
00413,C0327,2024-07-26,Friday,July,Personal Care,Toothpaste,5,25.87,student_budget
00414,C0327,2024-07-26,Friday,July,Unknown,Biscuits,2,342.74,student_budget
00415,C0486,2024-07-08,Monday,July,Cooking Essentials,Spices,4,164.05,health_concious
00416,C0486,2024-07-08,Monday,July,Beverages,Cold Drink,3,132.31,health_concious
00417,C0486,2024-07-08,Monday,July,Fruit & Vegetables,Banana,1,22.7,health_concious
00418,C0486,2024-07-08,Monday,July,Grains & Staples,Oats,2,254.53,health_concious
00419,C0486,2024-07-08,Monday,July,Dairy,Milk,4,457.64,health_concious
00420,C0061,2024-05-14,Tuesday,May,Beverages,Tea,2,70.09,student_budget
00421,C0061,2024-05-14,Tuesday,May,Fruit & Vegetables,Apple,1,231.5,student_budget
00422,C0061,2024-05-14,Tuesday,May,Snacks,Chips,4,498.66,student_budget
00423,C0061,2024-05-14,Tuesday,May,Unknown,Biscuits,3,337.24,student_budget
00424,C0061,2024-05-14,Tuesday,May,Cooking Essentials,Oil,1,279.5,student_budget
00425,C0149,2024-06-02,Sunday,June,Fruit & Vegetables,Banana,2,69.47,health_concious
00426,C0149,2024-06-02,Sunday,June,Dairy,Curd,2,398.11,health_concious
00427,C0149,2024-06-02,Sunday,June,Beverages,Juice,2,397.28,health_concious
00428,C0149,2024-06-02,Sunday,June,Cooking Essentials,Salt,1,186.84,health_concious
00429,C0294,2024-07-07,Sunday,July,Snacks,Nuts,4,267.59,health_concious
00430,C0294,2024-07-07,Sunday,July,Snacks,Chips,4,413.44,health_concious
00431,C0294,2024-07-07,Sunday,July,Dairy,Milk,1,71.41,health_concious
00432,C0294,2024-07-07,Sunday,July,Grains & Staples,Oats,3,324.75,health_concious
00433,C0294,2024-07-07,Sunday,July,Fruit & Vegetables,Banana,4,238.26,health_concious
00434,C0294,2024-07-07,Sunday,July,Fruit & Vegetables,Carrot,5,178.81,health_concious
00435,C0450,2024-10-09,Wednesday,October,Bakery,Bread,3,90.68,breakfast_shopping
00436,C0450,2024-10-09,Wednesday,October,Dairy,Butter,3,468.02,breakfast_shopping
00437,C0450,2024-10-09,Wednesday,October,Beverages,Tea,2,179.55,breakfast_shopping
00438,C0450,2024-10-09,Wednesday,October,Dairy,Curd,5,448.51,breakfast_shopping
00439,C0450,2024-10-09,Wednesday,October,Cooking Essentials,Tomatosauce,1,132.8,breakfast_shopping
00440,C0450,2024-10-09,Wednesday,October,Unknown,Biscuits,5,144.48,breakfast_shopping
00441,C0450,2024-10-09,Wednesday,October,Dairy,Ghee,3,311.07,breakfast_shopping
00442,C0450,2024-10-09,Wednesday,October,Dairy,Milk,1,256.26,breakfast_shopping
00443,C0087,2024-10-30,Wednesday,October,Dairy,Butter,1,32.28,breakfast_shopping
00444,C0087,2024-10-30,Wednesday,October,Grains & Staples,Wheat Flour,5,139.68,breakfast_shopping
00445,C0087,2024-10-30,Wednesday,October,Beverages,Tea,2,385.81,breakfast_shopping
00446,C0087,2024-10-30,Wednesday,October,Personal Care,Shampoo,4,312.87,breakfast_shopping
00447,C0087,2024-10-30,Wednesday,October,Unknown,Biscuits,1,254.04,breakfast_shopping
00448,C0087,2024-10-30,Wednesday,October,Dairy,Milk,5,151.94,breakfast_shopping
00449,C0087,2024-10-30,Wednesday,October,Grains & Staples,Dal,3,246.64,breakfast_shopping
00450,C0413,2024-12-16,Monday,December,Bakery,Brown Bread,4,247.28,family_shopping
00451,C0413,2024-12-16,Monday,December,Bakery,Bread,2,176.69,family_shopping
00452,C0413,2024-12-16,Monday,December,Snacks,Nuts,2,163.17,family_shopping
00453,C0413,2024-12-16,Monday,December,Grains & Staples,Rice,3,369.76,family_shopping
00454,C0413,2024-12-16,Monday,December,Dairy,Milk,3,487.93,family_shopping
00455,C0413,2024-12-16,Monday,December,Cooking Essentials,Oil,2,382.73,family_shopping
00456,C0264,2024-10-14,Monday,October,Beverages,Tea,1,141.06,student_budget
00457,C0264,2024-10-14,Monday,October,Snacks,Popcorn,2,79.03,student_budget
00458,C0264,2024-10-14,Monday,October,Unknown,Biscuits,1,152.2,student_budget
00459,C0197,2024-11-11,Monday,November,Dairy,Butter,4,498.03,breakfast_shopping
00460,C0197,2024-11-11,Monday,November,Bakery,Bread,4,254.39,breakfast_shopping
00461,C0197,2024-11-11,Monday,November,Beverages,Tea,3,253.71,breakfast_shopping
00462,C0197,2024-11-11,Monday,November,Unknown,Biscuits,1,473.16,breakfast_shopping
00463,C0197,2024-11-11,Monday,November,Dairy,Milk,5,234.04,breakfast_shopping
00464,C0197,2024-11-11,Monday,November,Bakery,Biscuit,2,115.42,breakfast_shopping
00465,C0181,2024-01-25,Thursday,January,Personal Care,Toothpaste,4,150.02,breakfast_shopping
00466,C0181,2024-01-25,Thursday,January,Dairy,Milk,1,425.11,breakfast_shopping
00467,C0181,2024-01-25,Thursday,January,Beverages,Tea,4,75.63,breakfast_shopping
00468,C0136,2024-07-06,Saturday,July,Cooking Essentials,Spices,2,187.64,indian_cooking
00469,C0136,2024-07-06,Saturday,July,Fruit & Vegetables,Tomato,3,46.03,indian_cooking
00470,C0136,2024-07-06,Saturday,July,Personal Care,Toothpaste,5,230.67,indian_cooking
00471,C0136,2024-07-06,Saturday,July,Grains & Staples,Rice,5,147.06,indian_cooking
00472,C0136,2024-07-06,Saturday,July,Personal Care,Shampoo,5,343.4,indian_cooking
00473,C0136,2024-07-06,Saturday,July,Cooking Essentials,Oil,1,73.05,indian_cooking
00474,C0050,2024-07-20,Saturday,July,Bakery,Bread,5,206.68,breakfast_shopping
00475,C0050,2024-07-20,Saturday,July,Personal Care,Toothpaste,1,32.2,breakfast_shopping
00476,C0050,2024-07-20,Saturday,July,Unknown,Biscuits,2,359.66,breakfast_shopping
00477,C0050,2024-07-20,Saturday,July,Dairy,Milk,4,264.47,breakfast_shopping
00478,C0050,2024-07-20,Saturday,July,Bakery,Biscuit,2,307.07,breakfast_shopping
00479,C0264,2024-03-12,Tuesday,March,Bakery,Bread,5,174.82,student_budget
00480,C0264,2024-03-12,Tuesday,March,Beverages,Tea,5,270.85,student_budget
00481,C0264,2024-03-12,Tuesday,March,Beverages,Cold Drink,5,156.9,student_budget
00482,C0264,2024-03-12,Tuesday,March,Snacks,Chips,1,190.5,student_budget
00483,C0264,2024-03-12,Tuesday,March,Fruit & Vegetables,Onion,1,490.15,student_budget
00484,C0299,2024-06-06,Thursday,June,Cooking Essentials,Spices,5,245.42,indian_cooking
00485,C0299,2024-06-06,Thursday,June,Personal Care,Facewash,5,318.22,indian_cooking
00486,C0299,2024-06-06,Thursday,June,Grains & Staples,Oats,5,389.56,indian_cooking
00487,C0299,2024-06-06,Thursday,June,Fruit & Vegetables,Tomato,4,82.41,indian_cooking
00488,C0299,2024-06-06,Thursday,June,Grains & Staples,Rice,2,25.47,indian_cooking
00489,C0299,2024-06-06,Thursday,June,Dairy,Ghee,1,103.48,indian_cooking
00490,C0299,2024-06-06,Thursday,June,Fruit & Vegetables,Banana,4,163.71,indian_cooking
00491,C0299,2024-06-06,Thursday,June,Grains & Staples,Dal,2,212.35,indian_cooking
00492,C0105,2024-07-29,Monday,July,Dairy,Panner,5,169.27,student_budget
00493,C0105,2024-07-29,Monday,July,Bakery,Bread,4,267.48,student_budget
00494,C0105,2024-07-29,Monday,July,Beverages,Tea,3,478.78,student_budget
00495,C0105,2024-07-29,Monday,July,Beverages,Cold Drink,4,456.94,student_budget
00496,C0105,2024-07-29,Monday,July,Cooking Essentials,Tomatosauce,3,277.67,student_budget
00497,C0105,2024-07-29,Monday,July,Snacks,Chips,3,308.94,student_budget
00498,C0105,2024-07-29,Monday,July,Bakery,Biscuit,2,479.1,student_budget
00499,C0143,2024-10-12,Saturday,October,Bakery,Brown Bread,3,245.1,health_concious
00500,C0143,2024-10-12,Saturday,October,Snacks,Nuts,5,467.51,health_concious
00501,C0143,2024-10-12,Saturday,October,Cooking Essentials,Salt,3,151.02,health_concious
00502,C0143,2024-10-12,Saturday,October,Fruit & Vegetables,Apple,5,341.54,health_concious
00503,C0143,2024-10-12,Saturday,October,Fruit & Vegetables,Banana,4,448.92,health_concious
00504,C0203,2024-06-25,Tuesday,June,Grains & Staples,Rice,3,462.76,indian_cooking
00505,C0203,2024-06-25,Tuesday,June,Dairy,Milk,3,376.2,indian_cooking
00506,C0203,2024-06-25,Tuesday,June,Cooking Essentials,Oil,2,109.01,indian_cooking
00507,C0203,2024-06-25,Tuesday,June,Fruit & Vegetables,Tomato,5,142.86,indian_cooking
00508,C0288,2024-12-22,Sunday,December,Bakery,Bread,2,34.88,breakfast_shopping
00509,C0288,2024-12-22,Sunday,December,Dairy,Butter,5,120.58,breakfast_shopping
00510,C0288,2024-12-22,Sunday,December,Personal Care,Toothpaste,2,35.72,breakfast_shopping
00511,C0288,2024-12-22,Sunday,December,Fruit & Vegetables,Apple,4,171.84,breakfast_shopping
00512,C0288,2024-12-22,Sunday,December,Dairy,Milk,4,59.27,breakfast_shopping
00513,C0395,2024-03-11,Monday,March,Fruit & Vegetables,Banana,4,243.95,health_concious
00514,C0395,2024-03-11,Monday,March,Beverages,Waterbottle,2,380.4,health_concious
00515,C0395,2024-03-11,Monday,March,Snacks,Nuts,3,167.37,health_concious
00516,C0331,2024-01-31,Wednesday,January,Cooking Essentials,Sugar,1,457.48,breakfast_shopping
00517,C0331,2024-01-31,Wednesday,January,Dairy,Butter,2,214.76,breakfast_shopping
00518,C0331,2024-01-31,Wednesday,January,Unknown,Biscuits,2,467.62,breakfast_shopping
00519,C0019,2024-07-22,Monday,July,Bakery,Bread,5,62.58,breakfast_shopping
00520,C0019,2024-07-22,Monday,July,Dairy,Butter,3,149.44,breakfast_shopping
00521,C0019,2024-07-22,Monday,July,Beverages,Tea,5,266.92,breakfast_shopping
00522,C0019,2024-07-22,Monday,July,Personal Care,Toothpaste,2,427.02,breakfast_shopping
00523,C0019,2024-07-22,Monday,July,Dairy,Milk,4,143.69,breakfast_shopping
00524,C0019,2024-07-22,Monday,July,Fruit & Vegetables,Carrot,1,172.04,breakfast_shopping
00525,C0375,2024-08-22,Thursday,August,Snacks,Popcorn,5,429.51,snack_lover
00526,C0375,2024-08-22,Thursday,August,Bakery,Bread,4,415.23,snack_lover
00527,C0375,2024-08-22,Thursday,August,Personal Care,Facewash,5,170.68,snack_lover
00528,C0375,2024-08-22,Thursday,August,Beverages,Cold Drink,4,337.94,snack_lover
00529,C0375,2024-08-22,Thursday,August,Snacks,Chips,2,491.03,snack_lover
00530,C0375,2024-08-22,Thursday,August,Snacks,Chocolate,4,168.56,snack_lover
00531,C0375,2024-08-22,Thursday,August,Snacks,Namkeen,2,13.35,snack_lover
00532,C0375,2024-08-22,Thursday,August,Dairy,Ghee,4,125.41,snack_lover
00533,C0386,2024-05-16,Thursday,May,Bakery,Cookies,3,349.46,indian_cooking
00534,C0386,2024-05-16,Thursday,May,Fruit & Vegetables,Tomato,1,337.22,indian_cooking
00535,C0386,2024-05-16,Thursday,May,Grains & Staples,Rice,4,160.34,indian_cooking
00536,C0386,2024-05-16,Thursday,May,Fruit & Vegetables,Onion,4,346.18,indian_cooking
00537,C0386,2024-05-16,Thursday,May,Cooking Essentials,Oil,3,348.24,indian_cooking
00538,C0328,2024-05-31,Friday,May,Dairy,Panner,2,232.94,health_concious
00539,C0328,2024-05-31,Friday,May,Snacks,Nuts,5,193.08,health_concious
00540,C0328,2024-05-31,Friday,May,Dairy,Curd,5,457.27,health_concious
00541,C0328,2024-05-31,Friday,May,Fruit & Vegetables,Banana,5,402.98,health_concious
00542,C0328,2024-05-31,Friday,May,Cooking Essentials,Oil,2,383.31,health_concious
00543,C0349,2024-11-01,Friday,November,Cooking Essentials,Sugar,3,48.27,daily_essentials
00544,C0349,2024-11-01,Friday,November,Cooking Essentials,Oil,5,64.98,daily_essentials
00545,C0349,2024-11-01,Friday,November,Fruit & Vegetables,Potato,5,452.42,daily_essentials
00546,C0104,2024-10-20,Sunday,October,Snacks,Nuts,5,249.53,daily_essentials
00547,C0104,2024-10-20,Sunday,October,Bakery,Bread,5,228.29,daily_essentials
00548,C0104,2024-10-20,Sunday,October,Dairy,Butter,1,232.18,daily_essentials
00549,C0104,2024-10-20,Sunday,October,Cooking Essentials,Salt,5,213.56,daily_essentials
00550,C0104,2024-10-20,Sunday,October,Fruit & Vegetables,Onion,5,38.29,daily_essentials
00551,C0104,2024-10-20,Sunday,October,Fruit & Vegetables,Potato,4,339.66,daily_essentials
00552,C0104,2024-10-20,Sunday,October,Bakery,Biscuit,3,364.41,daily_essentials
00553,C0203,2024-05-10,Friday,May,Grains & Staples,Dal,1,32.19,indian_cooking
