TransactionID,Items
347,"['Banana', 'Oats', 'Sugar', 'Nuts', 'Waterbottle']"
348,"['Oats', 'Potato', 'Nuts', 'Curd', 'Juice']"
349,"['Oats', 'Curd', 'Onion']"
350,"['Milk', 'Oats', 'Curd']"
351,"['Banana', 'Tomatosauce', 'Oats', 'Nuts', 'Milk', 'Biscuit', 'Tea', 'Apple']"
352,"['Nuts', 'Milk', 'Curd', 'Juice', 'Poha', 'Apple']"
353,"['Wheat Flour', 'Milk', 'Curd']"
354,"['Banana', 'Oats', 'Dal', 'Curd', 'Biscuit', 'Apple']"
355,"['Banana', 'Tomatosauce', 'Spices', 'Milk', 'Curd', 'Apple']"
356,"['Shampoo', 'Oil', 'Oats', 'Dal', 'Sugar', 'Milk', 'Soap', 'Butter']"
357,"['Tomato', 'Oil', 'Rice']"
358,"['Banana', 'Oil', 'Coffee', 'Dal', 'Oats', 'Soap', 'Bread', 'Rice']"
359,"['Milk', 'Dal', 'Curd']"
360,"['Shampoo', 'Oil', 'Dal', 'Cookies', 'Waterbottle', 'Tea', 'Bread', 'Rice']"
361,"['Oil', 'Semolina', 'Chips', 'Potato', 'Soap', 'Bread', 'Rice']"
362,"['Shampoo', 'Toothpaste', 'Oil', 'Namkeen', 'Biscuit', 'Soap', 'Bread']"
363,"['Toothpaste', 'Dal', 'Soap', 'Butter', 'Rice']"
364,"['Dal', 'Nuts', 'Juice', 'Soap', 'Bread', 'Rice']"
365,"['Shampoo', 'Dal', 'Milk', 'Chocolate', 'Soap']"
366,"['Shampoo', 'Milk', 'Soap']"
367,"['Shampoo', 'Tomato', 'Oil', 'Coffee', 'Dal', 'Milk', 'Butter']"
368,"['Shampoo', 'Apple', 'Oil', 'Oats', 'Milk', 'Soap', 'Rice']"
369,"['Carrot', 'Oil', 'Dal']"
370,"['Oil', 'Spices', 'Facewash', 'Soap', 'Rice']"
371,"['Bread', 'Oil', 'Soap']"
372,"['Shampoo', 'Dal', 'Sugar', 'Milk', 'Namkeen', 'Soap', 'Brown Bread', 'Bread']"
373,"['Banana', 'Chocolate', 'Soap', 'Dal']"
374,"['Tea', 'Biscuits', 'Bread', 'Poha']"
375,"['Shampoo', 'Semolina', 'Milk', 'Brown Bread', 'Butter', 'Tea', 'Biscuits', 'Bread']"
376,"['Tea', 'Biscuits', 'Butter']"
377,"['Tomatosauce', 'Milk', 'Ghee', 'Juice', 'Butter', 'Tea', 'Biscuits', 'Bread']"
378,"['Tea', 'Biscuits', 'Juice']"
379,"['Tomatosauce', 'Salt', 'Wheat Flour', 'Butter', 'Tea', 'Biscuits', 'Bread']"
380,"['Shampoo', 'Dal', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
381,"['Shampoo', 'Oil', 'Dal', 'Biscuit', 'Wheat Flour', 'Bread', 'Rice']"
382,"['Tomatosauce', 'Oil', 'Dal', 'Bread', 'Rusk', 'Rice']"
383,"['Bread', 'Semolina', 'Dal']"
384,"['Oil', 'Coffee', 'Dal', 'Soap', 'Bread']"
385,"['Shampoo', 'Soap', 'Cookies']"
386,"['Semolina', 'Milk', 'Soap', 'Bread', 'Rice']"
387,"['Salt', 'Milk', 'Rice', 'Bread', 'Apple']"
388,"['Dal', 'Facewash', 'Ghee', 'Bread', 'Rice']"
389,"['Tomatosauce', 'Oil', 'Semolina', 'Dal', 'Waterbottle', 'Milk', 'Soap']"
390,"['Shampoo', 'Bread', 'Oil', 'Coffee']"
391,"['Sugar', 'Bread', 'Curd', 'Dal']"
392,"['Shampoo', 'Oil', 'Milk', 'Ghee', 'Chocolate', 'Brown Bread', 'Bread', 'Rice']"
393,"['Shampoo', 'Oats', 'Dal', 'Milk', 'Soap', 'Cold Drink', 'Rice']"
394,"['Oil', 'Chips', 'Brown Bread', 'Soap', 'Bread', 'Rice']"
395,"['Shampoo', 'Oil', 'Potato', 'Milk', 'Namkeen', 'Bread', 'Rice', 'Panner']"
396,"['Shampoo', 'Tomato', 'Oil', 'Namkeen', 'Milk', 'Soap']"
397,"['Shampoo', 'Facewash', 'Bread', 'Semolina']"
398,"['Shampoo', 'Oil', 'Dal', 'Cookies', 'Milk', 'Biscuit', 'Soap', 'Rice']"
399,"['Salt', 'Oil', 'Cookies', 'Facewash', 'Milk', 'Soap', 'Bread', 'Rice']"
400,"['Shampoo', 'Tea', 'Bread']"
401,"['Spices', 'Wheat Flour', 'Dal', 'Butter']"
402,"['Tomato', 'Oil', 'Spices', 'Facewash', 'Ghee', 'Onion', 'Bread', 'Apple']"
403,"['Oil', 'Curd', 'Ghee', 'Tea', 'Rice']"
404,"['Tea', 'Oil', 'Dal']"
405,"['Salt', 'Tomato', 'Oats', 'Dal', 'Ghee', 'Brown Bread', 'Rice']"
406,"['Toothpaste', 'Tomato', 'Oats', 'Cheese', 'Spices', 'Onion', 'Rice']"
407,"['Banana', 'Tomato', 'Dal', 'Brown Bread', 'Butter', 'Onion', 'Rice']"
408,"['Milk', 'Oil', 'Oats', 'Dal']"
409,"['Tomato', 'Oil', 'Dal', 'Cookies', 'Cheese', 'Tea', 'Rice']"
410,"['Tomato', 'Biscuit', 'Dal']"
411,"['Oil', 'Spices', 'Sugar', 'Curd', 'Ghee', 'Onion', 'Popcorn']"
412,"['Potato', 'Biscuits', 'Bread']"
413,"['Tomatosauce', 'Toothpaste', 'Semolina', 'Chips', 'Bread', 'Tea', 'Biscuits', 'Cold Drink']"
414,"['Chips', 'Bread', 'Potato']"
415,"['Chips', 'Bread', 'Popcorn', 'Biscuits', 'Cold Drink', 'Apple']"
416,"['Chips', 'Juice', 'Chocolate', 'Biscuits', 'Cold Drink']"
417,"['Dal', 'Chips', 'Waterbottle', 'Bread', 'Wheat Flour', 'Tea', 'Biscuits', 'Cold Drink']"
418,"['Banana', 'Chips', 'Sugar', 'Namkeen', 'Milk', 'Popcorn', 'Cold Drink']"
419,"['Chips', 'Semolina', 'Namkeen', 'Brown Bread', 'Chips', 'Potato', 'Spices', 'Namkeen', 'Chocolate', 'Cold Drink', 'Cookies']"
420,"['Chips', 'Toothpaste', 'Cold Drink', 'Chocolate']"
421,"['Cold Drink', 'Coffee', 'Chocolate']"
422,"['Toothpaste', 'Cold Drink', 'Chocolate']"
423,"['Oats', 'Chips', 'Namkeen', 'Chocolate', 'Wheat Flour', 'Popcorn', 'Rice']"
424,"['Chips', 'Milk', 'Namkeen', 'Biscuit', 'Chocolate', 'Popcorn', 'Cold Drink']"
425,"['Banana', 'Oats', 'Nuts', 'Milk', 'Curd', 'Brown Bread', 'Wheat Flour']"
426,"['Tomatosauce', 'Poha', 'Milk', 'Oats']"
427,"['Banana', 'Nuts', 'Cold Drink', 'Namkeen']"
428,"['Rusk', 'Popcorn', 'Milk', 'Curd']"
429,"['Banana', 'Tomato', 'Oats', 'Milk', 'Namkeen', 'Brown Bread', 'Apple']"
430,"['Banana', 'Oats', 'Cookies', 'Milk', 'Curd', 'Poha', 'Apple']"
431,"['Banana', 'Nuts', 'Milk', 'Curd', 'Brown Bread', 'Wheat Flour', 'Poha', 'Apple', 'Shampoo', 'Tomatosauce', 'Oats', 'Nuts', 'Curd', 'Poha', 'Apple']"
432,"['Banana', 'Oats', 'Nuts', 'Onion', 'Popcorn', 'Apple']"
433,"['Banana', 'Cheese', 'Waterbottle', 'Milk', 'Curd', 'Butter', 'Apple']"
434,"['Banana', 'Toothpaste', 'Oats', 'Milk', 'Curd']"
435,"['Oil', 'Dal', 'Onion']"
436,"['Tomato', 'Spices', 'Namkeen', 'Ghee', 'Soap', 'Onion']"
437,"['Apple', 'Tomato', 'Oil', 'Semolina', 'Ghee', 'Onion', 'Poha', 'Rice']"
438,"['Oil', 'Cheese', 'Curd', 'Onion', 'Ghee', 'Rice', 'Apple']"
439,"['Toothpaste', 'Tomato', 'Oil', 'Soap', 'Onion', 'Rice']"
440,"['Oil', 'Spices', 'Ghee', 'Brown Bread', 'Cold Drink', 'Rice']"
441,"['Coffee', 'Oil', 'Rice', 'Wheat Flour']"
442,"['Cheese', 'Spices', 'Ghee']"
443,"['Toothpaste', 'Oil', 'Spices', 'Onion', 'Poha']"
444,"['Tomato', 'Semolina', 'Dal', 'Chips', 'Spices', 'Ghee', 'Brown Bread', 'Rice']"
445,"['Tomato', 'Oil', 'Ghee', 'Soap', 'Onion']"
446,"['Banana', 'Tomato', 'Dal', 'Waterbottle', 'Ghee', 'Onion']"
447,"['Tomato', 'Oil', 'Coffee', 'Dal', 'Carrot', 'Ghee', 'Poha', 'Rice']"
448,"['Salt', 'Dal', 'Spices', 'Waterbottle', 'Curd', 'Onion', 'Rice']"
449,"['Tomato', 'Milk', 'Oil', 'Dal']"
450,"['Tomato', 'Oil', 'Potato', 'Ghee', 'Onion', 'Rice']"
451,"['Spices', 'Tomato', 'Ghee', 'Panner']"
452,"['Tomato', 'Dal', 'Carrot', 'Ghee', 'Rusk']"
453,"['Semolina', 'Rice', 'Oil', 'Onion']"
454,"['Tomato', 'Oil', 'Dal', 'Spices', 'Curd', 'Ghee', 'Cold Drink', 'Rice']"
455,"['Spices', 'Sugar', 'Dal', 'Onion']"
456,"['Shampoo', 'Oil', 'Spices', 'Curd', 'Ghee', 'Soap', 'Rice']"
457,"['Oil', 'Milk', 'Ghee', 'Cold Drink', 'Rice']"
458,"['Tomato', 'Oil', 'Oats', 'Dal', 'Spices', 'Butter', 'Onion', 'Bread']"
459,"['Tomato', 'Oil', 'Onion', 'Bread', 'Rice', 'Panner']"
460,"['Shampoo', 'Tomatosauce', 'Oil', 'Facewash', 'Milk', 'Wheat Flour', 'Bread']"
461,"['Shampoo', 'Oil', 'Dal', 'Soap', 'Apple']"
462,"['Shampoo', 'Apple', 'Soap']"
463,"['Bread', 'Semolina', 'Rice']"
464,"['Dal', 'Chips', 'Chocolate', 'Bread', 'Rice']"
465,"['Shampoo', 'Toothpaste', 'Oil', 'Dal', 'Potato', 'Shampoo', 'Semolina', 'Dal', 'Soap', 'Onion', 'Popcorn', 'Rice']"
466,"['Cold Drink', 'Oil', 'Soap']"
467,"['Shampoo', 'Apple', 'Dal', 'Tea', 'Bread', 'Rice']"
468,"['Shampoo', 'Cheese', 'Milk', 'Biscuit', 'Rice']"
469,"['Shampoo', 'Soap', 'Chocolate']"
470,"['Shampoo', 'Apple', 'Oil', 'Soap', 'Popcorn', 'Bread', 'Rusk', 'Rice']"
471,"['Banana', 'Oats', 'Cheese', 'Nuts', 'Tea']"
472,"['Banana', 'Semolina', 'Apple']"
473,"['Banana', 'Soap', 'Apple', 'Onion']"
474,"['Banana', 'Milk', 'Shampoo', 'Curd']"
475,"['Banana', 'Oats', 'Potato', 'Nuts', 'Soap', 'Popcorn', 'Apple']"
476,"['Apple', 'Cheese', 'Milk', 'Curd', 'Cookies']"
477,"['Banana', 'Tomatosauce', 'Oats', 'Facewash', 'Curd', 'Rice', 'Apple']"
478,"['Banana', 'Oats', 'Nuts', 'Biscuit', 'Apple']"
479,"['Banana', 'Shampoo', 'Oats', 'Nuts', 'Milk', 'Curd', 'Ghee', 'Panner']"
480,"['Banana', 'Dal', 'Cookies', 'Milk', 'Curd', 'Apple']"
481,"['Banana', 'Semolina', 'Oats', 'Nuts', 'Sugar', 'Curd', 'Rusk']"
482,"['Banana', 'Shampoo', 'Oats', 'Nuts', 'Brown Bread', 'Apple']"
483,"['Biscuits', 'Bread', 'Juice']"
484,"['Tea', 'Sugar', 'Bread', 'Semolina']"
485,"['Chips', 'Nuts', 'Waterbottle', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread']"
486,"['Poha', 'Potato', 'Milk', 'Biscuits', 'Bread']"
487,"['Bread', 'Curd', 'Butter']"
488,"['Tomato', 'Biscuits', 'Bread']"
489,"['Tomatosauce', 'Coffee', 'Butter', 'Tea', 'Biscuits', 'Bread']"
490,"['Shampoo', 'Facewash', 'Butter', 'Tea', 'Bread']"
491,"['Toothpaste', 'Milk', 'Biscuit', 'Biscuits', 'Bread']"
492,"['Tea', 'Milk', 'Oats', 'Butter']"
493,"['Tea', 'Juice', 'Butter']"
494,"['Tomato', 'Spices', 'Butter', 'Tea', 'Biscuits']"
495,"['Bread', 'Milk', 'Curd']"
496,"['Oats', 'Chips', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread']"
497,"['Oats', 'Cheese', 'Spices', 'Milk', 'Tea', 'Biscuits', 'Bread']"
498,"['Salt', 'Milk', 'Chocolate', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rice']"
499,"['Coffee', 'Milk', 'Chocolate', 'Butter', 'Tea', 'Bread', 'Cookies']"
500,"['Chips', 'Spices', 'Milk', 'Ghee', 'Butter', 'Tea', 'Biscuits', 'Bread']"
501,"['Facewash', 'Popcorn', 'Chocolate']"
502,"['Tomatosauce', 'Tomato', 'Coffee', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn']"
503,"['Poha', 'Chips', 'Namkeen', 'Chocolate', 'Onion', 'Cold Drink']"
504,"['Chips', 'Chocolate', 'Wheat Flour']"
505,"['Banana', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Tea', 'Cold Drink', 'Cookies']"
506,"['Bread', 'Popcorn', 'Ghee', 'Chocolate']"
507,"['Cold Drink', 'Chips', 'Namkeen', 'Carrot', 'Chocolate', 'Rice', 'Popcorn', 'Apple']"
508,"['Cold Drink', 'Chips', 'Cheese', 'Waterbottle', 'Namkeen', 'Chocolate', 'Soap', 'Popcorn']"
509,"['Semolina', 'Chips', 'Spices', 'Namkeen', 'Chocolate', 'Popcorn']"
510,"['Cold Drink', 'Oats', 'Poha', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn']"
511,"['Banana', 'Toothpaste', 'Cold Drink', 'Chips', 'Namkeen', 'Curd', 'Popcorn']"
512,"['Poha', 'Chips', 'Namkeen', 'Ghee', 'Chocolate', 'Popcorn']"
513,"['Tomatosauce', 'Cold Drink', 'Namkeen', 'Chocolate', 'Popcorn', 'Bread', 'Rusk']"
514,"['Chips', 'Ghee', 'Chocolate', 'Cold Drink', 'Cookies']"
515,"['Semolina', 'Namkeen', 'Chocolate', 'Tea', 'Cold Drink']"
516,"['Namkeen', 'Biscuits', 'Spices', 'Milk']"
517,"['Banana', 'Tea', 'Bread']"
518,"['Toothpaste', 'Milk', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread', 'Rice']"
519,"['Oil', 'Milk', 'Brown Bread', 'Butter', 'Biscuits', 'Bread']"
520,"['Tomatosauce', 'Milk', 'Butter', 'Popcorn', 'Biscuits', 'Bread', 'Rusk']"
521,"['Facewash', 'Milk', 'Popcorn', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
522,"['Biscuits', 'Namkeen', 'Butter']"
523,"['Butter', 'Onion', 'Tea', 'Biscuits', 'Bread', 'Rice']"
524,"['Biscuits', 'Bread', 'Onion']"
525,"['Sugar', 'Bread', 'Milk']"
526,"['Semolina', 'Milk', 'Butter']"
527,"['Biscuit', 'Tea', 'Biscuits', 'Semolina']"
528,"['Banana', 'Oats', 'Coffee', 'Nuts', 'Milk', 'Popcorn', 'Poha']"
529,"['Cheese', 'Nuts', 'Tomato', 'Apple']"
530,"['Nuts', 'Milk', 'Dal']"
531,"['Banana', 'Tomato', 'Curd', 'Tea', 'Apple']"
532,"['Banana', 'Nuts', 'Facewash', 'Milk', 'Cold Drink', 'Apple']"
533,"['Banana', 'Oats', 'Milk', 'Curd', 'Soap', 'Apple']"
534,"['Banana', 'Tomatosauce', 'Spices', 'Nuts', 'Milk', 'Curd', 'Onion']"
535,"['Oats', 'Cold Drink', 'Apple']"
536,"['Banana', 'Semolina', 'Oats', 'Milk', 'Ghee', 'Apple']"
537,"['Cheese', 'Nuts', 'Milk', 'Panner']"
538,"['Tomatosauce', 'Nuts', 'Waterbottle', 'Milk', 'Curd', 'Apple']"
539,"['Banana', 'Bread', 'Oil', 'Carrot']"
540,"['Bread', 'Oil', 'Butter']"
541,"['Shampoo', 'Oil', 'Chips', 'Spices', 'Milk', 'Soap']"
542,"['Milk', 'Oats', 'Dal']"
543,"['Shampoo', 'Dal', 'Curd', 'Soap', 'Cookies']"
544,"['Dal', 'Waterbottle', 'Milk', 'Soap', 'Onion', 'Bread']"
545,"['Shampoo', 'Salt', 'Coffee', 'Dal', 'Milk', 'Carrot', 'Soap', 'Rice']"
546,"['Banana', 'Salt', 'Toothpaste', 'Semolina', 'Nuts', 'Curd', 'Apple']"
547,"['Banana', 'Oats', 'Nuts', 'Milk', 'Namkeen', 'Curd', 'Biscuit', 'Poha']"
548,"['Tea', 'Milk', 'Rice', 'Curd']"
549,"['Banana', 'Milk', 'Curd', 'Brown Bread', 'Onion', 'Apple']"
550,"['Banana', 'Carrot', 'Apple', 'Chocolate']"
551,"['Banana', 'Potato', 'Oats', 'Shampoo']"
552,"['Banana', 'Oats', 'Nuts', 'Milk', 'Curd', 'Tea', 'Poha', 'Rice']"
553,"['Banana', 'Salt', 'Oats', 'Cheese', 'Nuts', 'Rice', 'Apple']"
554,"['Banana', 'Oats', 'Coffee', 'Nuts', 'Curd', 'Chocolate', 'Onion', 'Apple']"
555,"['Tea', 'Nuts', 'Juice', 'Curd']"
556,"['Salt', 'Tomato', 'Oil', 'Potato', 'Facewash', 'Milk', 'Onion', 'Bread']"
557,"['Salt', 'Milk', 'Ghee', 'Onion', 'Bread', 'Rice', 'Panner']"
558,"['Salt', 'Oil', 'Dal', 'Potato', 'Cheese', 'Onion']"
559,"['Salt', 'Oil', 'Oats', 'Waterbottle', 'Milk', 'Onion']"
560,"['Salt', 'Oil', 'Potato', 'Milk', 'Butter', 'Onion', 'Tea']"
561,"['Banana', 'Salt', 'Oil', 'Oats', 'Milk', 'Bread']"
562,"['Oil', 'Potato', 'Milk', 'Juice', 'Bread']"
563,"['Salt', 'Oil', 'Semolina', 'Potato', 'Biscuit', 'Bread']"
564,"['Salt', 'Oil', 'Coffee', 'Potato', 'Nuts', 'Ghee', 'Onion', 'Bread']"
565,"['Banana', 'Semolina', 'Oats', 'Curd', 'Soap']"
566,"['Banana', 'Namkeen', 'Chocolate', 'Curd']"
567,"['Banana', 'Oats', 'Nuts', 'Milk', 'Wheat Flour', 'Bread']"
568,"['Banana', 'Apple', 'Toothpaste', 'Nuts', 'Curd', 'Rusk', 'Cookies']"
569,"['Banana', 'Toothpaste', 'Nuts', 'Milk', 'Curd', 'Apple']"
570,"['Toothpaste', 'Semolina', 'Oats', 'Chips', 'Milk', 'Curd', 'Apple']"
571,"['Banana', 'Oats', 'Cookies', 'Nuts', 'Milk', 'Curd', 'Soap', 'Rice']"
572,"['Banana', 'Oats', 'Potato', 'Spices', 'Nuts', 'Milk', 'Curd', 'Popcorn']"
573,"['Banana', 'Semolina', 'Oats', 'Rice', 'Apple']"
574,"['Banana', 'Tea', 'Shampoo', 'Curd']"
575,"['Nuts', 'Coffee', 'Apple']"
576,"['Banana', 'Tomato', 'Oats', 'Nuts', 'Facewash', 'Curd']"
577,"['Banana', 'Oil', 'Coffee', 'Nuts', 'Milk', 'Curd', 'Carrot', 'Apple']"
578,"['Banana', 'Cookies', 'Nuts', 'Waterbottle', 'Milk', 'Apple']"
579,"['Dal', 'Potato', 'Sugar', 'Milk', 'Namkeen', 'Soap', 'Bread', 'Rice']"
580,"['Oil', 'Chips', 'Milk', 'Wheat Flour', 'Bread', 'Rice']"
581,"['Shampoo', 'Oil', 'Ghee', 'Onion', 'Bread']"
582,"['Dal', 'Curd', 'Soap', 'Butter', 'Rice']"
583,"['Dal', 'Soap', 'Wheat Flour', 'Bread', 'Rusk', 'Rice']"
584,"['Oil', 'Dal', 'Sugar', 'Milk', 'Soap', 'Bread', 'Rusk', 'Panner']"
585,"['Oil', 'Milk', 'Juice', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rice']"
586,"['Biscuits', 'Tomato', 'Milk', 'Popcorn']"
587,"['Spices', 'Nuts', 'Milk', 'Tea', 'Biscuits', 'Bread', 'Apple']"
588,"['Sugar', 'Butter', 'Tea', 'Bread', 'Rice']"
589,"['Sugar', 'Waterbottle', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Apple']"
590,"['Curd', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rice', 'Panner']"
591,"['Toothpaste', 'Milk', 'Butter', 'Tea', 'Bread']"
592,"['Spices', 'Bread', 'Panner', 'Butter']"
593,"['Chips', 'Milk', 'Bread', 'Tea', 'Biscuits', 'Cold Drink']"
594,"['Chips', 'Tea', 'Potato']"
595,"['Oil', 'Chips', 'Tea', 'Biscuits', 'Apple']"
596,"['Shampoo', 'Cold Drink', 'Chips', 'Popcorn', 'Onion', 'Tea', 'Biscuits', 'Bread']"
597,"['Tea', 'Bread', 'Rusk', 'Wheat Flour']"
598,"['Tomato', 'Chips', 'Nuts', 'Tea', 'Biscuits', 'Cold Drink']"
599,"['Tomatosauce', 'Oil', 'Chips', 'Brown Bread', 'Tea', 'Biscuits', 'Cold Drink']"
600,"['Cold Drink', 'Chips', 'Spices', 'Sugar', 'Chocolate', 'Popcorn', 'Rice']"
601,"['Cold Drink', 'Chips', 'Soap', 'Chocolate', 'Wheat Flour', 'Popcorn', 'Rusk']"
602,"['Banana', 'Popcorn', 'Chocolate']"
603,"['Banana', 'Cold Drink', 'Chips', 'Namkeen', 'Wheat Flour', 'Popcorn']"
604,"['Chips', 'Popcorn', 'Ghee', 'Chocolate']"
605,"['Popcorn', 'Chocolate', 'Curd', 'Rice']"
606,"['Dal', 'Namkeen', 'Curd', 'Popcorn', 'Cold Drink']"
607,"['Popcorn', 'Cold Drink', 'Poha']"
608,"['Chips', 'Namkeen', 'Chocolate', 'Onion', 'Popcorn', 'Apple']"
609,"['Toothpaste', 'Oats', 'Chips', 'Nuts', 'Namkeen', 'Chocolate', 'Popcorn', 'Cold Drink']"
610,"['Salt', 'Potato', 'Cheese', 'Curd', 'Brown Bread', 'Onion', 'Bread']"
611,"['Oil', 'Milk', 'Onion', 'Poha', 'Cookies']"
612,"['Salt', 'Spices', 'Onion']"
613,"['Tea', 'Oil', 'Dal', 'Onion']"
614,"['Banana', 'Oil', 'Potato', 'Milk', 'Juice', 'Chocolate', 'Onion']"
615,"['Salt', 'Oil', 'Spices', 'Milk', 'Onion', 'Bread']"
616,"['Salt', 'Potato', 'Milk', 'Namkeen', 'Biscuit', 'Bread']"
617,"['Potato', 'Sugar', 'Oil']"
618,"['Salt', 'Potato', 'Onion', 'Bread', 'Apple']"
619,"['Salt', 'Semolina', 'Oil', 'Potato', 'Onion', 'Panner']"
620,"['Salt', 'Popcorn', 'Oil', 'Curd']"
621,"['Potato', 'Sugar', 'Milk', 'Biscuit', 'Onion']"
622,"['Banana', 'Oil', 'Potato', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread']"
623,"['Cheese', 'Biscuits', 'Bread', 'Biscuit']"
624,"['Shampoo', 'Milk', 'Carrot', 'Butter', 'Onion', 'Tea', 'Bread']"
625,"['Milk', 'Ghee', 'Butter', 'Tea', 'Biscuits']"
626,"['Tomato', 'Curd', 'Soap', 'Butter', 'Tea', 'Biscuits', 'Bread']"
627,"['Spices', 'Biscuits', 'Bread']"
628,"['Banana', 'Milk', 'Namkeen', 'Curd', 'Butter', 'Tea', 'Biscuits', 'Bread']"
629,"['Tomato', 'Dal', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Poha']"
630,"['Shampoo', 'Cold Drink', 'Chips', 'Cheese', 'Namkeen', 'Bread', 'Chocolate', 'Popcorn']"
631,"['Shampoo', 'Milk', 'Namkeen', 'Chocolate', 'Popcorn', 'Tea', 'Cold Drink']"
632,"['Tomatosauce', 'Chips', 'Spices', 'Namkeen', 'Chocolate', 'Cold Drink']"
633,"['Chips', 'Tomatosauce', 'Cold Drink', 'Chocolate']"
634,"['Chips', 'Namkeen', 'Carrot', 'Juice', 'Chocolate', 'Popcorn', 'Brown Bread', 'Cold Drink']"
635,"['Chips', 'Potato', 'Sugar', 'Waterbottle', 'Chocolate', 'Popcorn', 'Cold Drink']"
636,"['Chips', 'Chocolate', 'Popcorn', 'Rusk', 'Rice']"
637,"['Cold Drink', 'Chips', 'Potato', 'Waterbottle', 'Namkeen', 'Chocolate', 'Soap', 'Popcorn', 'Cold Drink', 'Poha', 'Chips', 'Waterbottle', 'Namkeen', 'Chocolate', 'Popcorn', 'Rusk']"
638,"['Tomatosauce', 'Chips', 'Namkeen', 'Chocolate', 'Rice']"
639,"['Nuts', 'Bread', 'Milk']"
640,"['Cold Drink', 'Dal', 'Tea', 'Biscuits', 'Bread']"
641,"['Tomatosauce', 'Toothpaste', 'Butter', 'Tea', 'Biscuits', 'Bread']"
642,"['Shampoo', 'Biscuits', 'Dal', 'Butter']"
643,"['Milk', 'Namkeen', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
644,"['Spices', 'Chocolate', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
645,"['Banana', 'Spices', 'Facewash', 'Milk', 'Tea', 'Biscuits', 'Bread']"
646,"['Tomato', 'Bread', 'Milk']"
647,"['Biscuits', 'Bread', 'Onion']"
648,"['Tomatosauce', 'Bread', 'Apple', 'Butter']"
649,"['Milk', 'Brown Bread', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Apple', 'Panner']"
650,"['Facewash', 'Milk', 'Tea', 'Biscuits', 'Rusk']"
651,"['Oil', 'Milk', 'Soap', 'Wheat Flour', 'Onion', 'Bread', 'Apple']"
652,"['Tomatosauce', 'Salt', 'Oil', 'Potato', 'Nuts', 'Onion', 'Bread', 'Rusk']"
653,"['Tomato', 'Oil', 'Potato', 'Soap', 'Onion', 'Bread']"
654,"['Potato', 'Nuts', 'Milk', 'Chocolate', 'Onion']"
655,"['Oil', 'Potato', 'Waterbottle', 'Milk', 'Carrot', 'Bread']"
656,"['Salt', 'Oil', 'Milk', 'Butter', 'Onion', 'Bread']"
657,"['Salt', 'Potato', 'Waterbottle', 'Milk', 'Carrot', 'Onion', 'Bread', 'Rusk']"
658,"['Shampoo', 'Salt', 'Oil', 'Milk', 'Carrot', 'Biscuit', 'Onion', 'Bread']"
659,"['Salt', 'Oil', 'Coffee', 'Potato', 'Tea', 'Bread']"
660,"['Salt', 'Oil', 'Popcorn', 'Onion', 'Bread']"
661,"['Oats', 'Coffee', 'Milk', 'Curd', 'Poha', 'Apple']"
662,"['Banana', 'Toothpaste', 'Tomato', 'Oats', 'Nuts', 'Apple']"
663,"['Banana', 'Oats', 'Milk', 'Curd', 'Bread', 'Apple']"
664,"['Nuts', 'Apple', 'Rice']"
665,"['Apple', 'Tomato', 'Rusk', 'Oats']"
666,"['Banana', 'Oats', 'Cheese', 'Nuts', 'Namkeen', 'Milk']"
667,"['Oats', 'Milk', 'Apple']"
668,"['Banana', 'Oil', 'Oats', 'Potato', 'Nuts']"
669,"['Nuts', 'Oats', 'Wheat Flour']"
670,"['Banana', 'Oats', 'Cheese', 'Milk', 'Curd', 'Chocolate', 'Bread']"
671,"['Banana', 'Milk', 'Rice', 'Cold Drink', 'Apple']"
672,"['Banana', 'Spices', 'Nuts', 'Oil']"
673,"['Shampoo', 'Chocolate', 'Dal']"
674,"['Dal', 'Soap', 'Onion', 'Bread', 'Rice']"
675,"['Bread', 'Milk', 'Onion']"
676,"['Salt', 'Tomato', 'Oil', 'Dal', 'Carrot', 'Soap', 'Bread', 'Rice']"
677,"['Sugar', 'Bread', 'Soap', 'Cookies']"
678,"['Shampoo', 'Apple', 'Soap']"
679,"['Shampoo', 'Banana', 'Oil', 'Dal', 'Popcorn']"
680,"['Oil', 'Dal', 'Tea', 'Bread', 'Rice', 'Panner']"
681,"['Shampoo', 'Semolina', 'Dal', 'Soap', 'Popcorn']"
