TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType,TotalAmount,Year,WeekNumber
45,C0023,2024-12-03,Tuesday,December,Dairy,Milk,3,315.92,daily_essentials,947.76,2024,49
45,C0023,2024-12-03,Tuesday,December,Fruit & Vegetables,Onion,5,278.69,daily_essentials,1393.45,2024,49
45,C0023,2024-12-03,Tuesday,December,Snacks,Popcorn,3,196.64,daily_essentials,589.92,2024,49
46,C0306,2024-09-28,Saturday,September,Snacks,Chips,2,220.73,snack_lover,441.46,2024,39
46,C0306,2024-09-28,Saturday,September,Snacks,Namkeen,2,212.77,snack_lover,425.54,2024,39
46,C0306,2024-09-28,Saturday,September,Personal Care,Soap,4,205.38,snack_lover,821.52,2024,39
46,C0306,2024-09-28,Saturday,September,Dairy,Butter,1,163.15,snack_lover,163.15,2024,39
46,C0306,2024-09-28,Saturday,September,Snacks,Popcorn,3,335.9,snack_lover,1007.6999999999999,2024,39
47,C0192,2024-03-19,Tuesday,March,Snacks,Nuts,2,282.62,breakfast_shopping,565.24,2024,12
47,C0192,2024-03-19,Tuesday,March,Beverages,Waterbottle,5,478.75,breakfast_shopping,2393.75,2024,12
47,C0192,2024-03-19,Tuesday,March,Dairy,Milk,5,171.53,breakfast_shopping,857.65,2024,12
47,C0192,2024-03-19,Tuesday,March,Dairy,Butter,1,211.3,breakfast_shopping,211.3,2024,12
47,C0192,2024-03-19,Tuesday,March,Beverages,Tea,4,435.37,breakfast_shopping,1741.48,2024,12
47,C0192,2024-03-19,Tuesday,March,Unknown,Biscuits,1,484.52,breakfast_shopping,484.52,2024,12
47,C0192,2024-03-19,Tuesday,March,Bakery,Bread,5,163.1,breakfast_shopping,815.5,2024,12
47,C0192,2024-03-19,Tuesday,March,Dairy,Panner,1,293.18,breakfast_shopping,293.18,2024,12
48,C0109,2024-03-20,Wednesday,March,Cooking Essentials,Oil,5,120.82,indian_cooking,604.0999999999999,2024,12
48,C0109,2024-03-20,Wednesday,March,Grains & Staples,Dal,4,424.13,indian_cooking,1696.52,2024,12
48,C0109,2024-03-20,Wednesday,March,Cooking Essentials,Spices,5,310.65,indian_cooking,1553.25,2024,12
48,C0109,2024-03-20,Wednesday,March,Dairy,Curd,5,22.86,indian_cooking,114.3,2024,12
48,C0109,2024-03-20,Wednesday,March,Dairy,Ghee,3,24.19,indian_cooking,72.57000000000001,2024,12
48,C0109,2024-03-20,Wednesday,March,Fruit & Vegetables,Onion,3,354.32,indian_cooking,1062.96,2024,12
48,C0109,2024-03-20,Wednesday,March,Beverages,Cold Drink,3,461.55,indian_cooking,1384.65,2024,12
48,C0109,2024-03-20,Wednesday,March,Grains & Staples,Rice,3,12.99,indian_cooking,38.97,2024,12
49,C0446,2024-03-14,Thursday,March,Grains & Staples,Oats,4,215.72,breakfast_shopping,862.88,2024,11
49,C0446,2024-03-14,Thursday,March,Cooking Essentials,Spices,3,87.13,breakfast_shopping,261.39,2024,11
49,C0446,2024-03-14,Thursday,March,Dairy,Milk,3,363.58,breakfast_shopping,1090.74,2024,11
49,C0446,2024-03-14,Thursday,March,Beverages,Tea,5,302.15,breakfast_shopping,1510.75,2024,11
49,C0446,2024-03-14,Thursday,March,Unknown,Biscuits,1,86.23,breakfast_shopping,86.23,2024,11
49,C0446,2024-03-14,Thursday,March,Bakery,Bread,5,34.38,breakfast_shopping,171.9,2024,11
49,C0446,2024-03-14,Thursday,March,Bakery,Rusk,1,143.33,breakfast_shopping,143.33,2024,11
50,C0339,2024-08-05,Monday,August,Fruit & Vegetables,Tomato,1,179.13,indian_cooking,179.13,2024,32
50,C0339,2024-08-05,Monday,August,Cooking Essentials,Oil,1,148.79,indian_cooking,148.79,2024,32
50,C0339,2024-08-05,Monday,August,Cooking Essentials,Spices,5,248.45,indian_cooking,1242.25,2024,32
50,C0339,2024-08-05,Monday,August,Cooking Essentials,Sugar,3,32.25,indian_cooking,96.75,2024,32
50,C0339,2024-08-05,Monday,August,Bakery,Brown Bread,4,492.38,indian_cooking,1969.52,2024,32
50,C0339,2024-08-05,Monday,August,Fruit & Vegetables,Onion,1,13.77,indian_cooking,13.77,2024,32
51,C0155,2024-04-18,Thursday,April,Fruit & Vegetables,Carrot,1,253.72,health_concious,253.72,2024,16
51,C0155,2024-04-18,Thursday,April,Fruit & Vegetables,Apple,4,96.09,health_concious,384.36,2024,16
51,C0155,2024-04-18,Thursday,April,Dairy,Curd,4,270.97,health_concious,1083.88,2024,16
51,C0155,2024-04-18,Thursday,April,Dairy,Butter,2,255.13,health_concious,510.26,2024,16
52,C0427,2024-12-08,Sunday,December,Cooking Essentials,Salt,4,461.37,daily_essentials,1845.48,2024,49
52,C0427,2024-12-08,Sunday,December,Fruit & Vegetables,Potato,3,292.12,daily_essentials,876.36,2024,49
52,C0427,2024-12-08,Sunday,December,Dairy,Milk,5,208.17,daily_essentials,1040.85,2024,49
52,C0427,2024-12-08,Sunday,December,Snacks,Namkeen,4,151.86,daily_essentials,607.44,2024,49
52,C0427,2024-12-08,Sunday,December,Grains & Staples,Wheat Flour,4,20.22,daily_essentials,80.88,2024,49
53,C0167,2024-03-28,Thursday,March,Fruit & Vegetables,Tomato,4,298.55,indian_cooking,1194.2,2024,13
53,C0167,2024-03-28,Thursday,March,Cooking Essentials,Oil,5,48.54,indian_cooking,242.7,2024,13
53,C0167,2024-03-28,Thursday,March,Bakery,Cookies,3,375.44,indian_cooking,1126.32,2024,13
53,C0167,2024-03-28,Thursday,March,Cooking Essentials,Spices,2,173.2,indian_cooking,346.4,2024,13
53,C0167,2024-03-28,Thursday,March,Snacks,Namkeen,2,47.43,indian_cooking,94.86,2024,13
53,C0167,2024-03-28,Thursday,March,Dairy,Butter,1,270.0,indian_cooking,270.0,2024,13
53,C0167,2024-03-28,Thursday,March,Grains & Staples,Rice,2,453.9,indian_cooking,907.8,2024,13
54,C0179,2024-06-28,Friday,June,Cooking Essentials,Salt,5,84.91,daily_essentials,424.54999999999995,2024,26
54,C0179,2024-06-28,Friday,June,Cooking Essentials,Oil,1,96.8,daily_essentials,96.8,2024,26
54,C0179,2024-06-28,Friday,June,Dairy,Milk,4,237.34,daily_essentials,949.36,2024,26
54,C0179,2024-06-28,Friday,June,Bakery,Biscuit,5,382.34,daily_essentials,1911.6999999999998,2024,26
54,C0179,2024-06-28,Friday,June,Bakery,Brown Bread,4,343.76,daily_essentials,1375.04,2024,26
54,C0179,2024-06-28,Friday,June,Fruit & Vegetables,Onion,5,325.07,daily_essentials,1625.35,2024,26
54,C0179,2024-06-28,Friday,June,Bakery,Bread,5,168.37,daily_essentials,841.85,2024,26
54,C0179,2024-06-28,Friday,June,Fruit & Vegetables,Apple,3,83.97,daily_essentials,251.91,2024,26
55,C0035,2024-08-28,Wednesday,August,Snacks,Nuts,5,46.35,health_concious,231.75,2024,35
55,C0035,2024-08-28,Wednesday,August,Dairy,Milk,4,231.44,health_concious,925.76,2024,35
55,C0035,2024-08-28,Wednesday,August,Dairy,Curd,1,190.68,health_concious,190.68,2024,35
55,C0035,2024-08-28,Wednesday,August,Beverages,Juice,3,47.6,health_concious,142.8,2024,35
55,C0035,2024-08-28,Wednesday,August,Grains & Staples,Poha,1,311.35,health_concious,311.35,2024,35
55,C0035,2024-08-28,Wednesday,August,Fruit & Vegetables,Apple,5,198.4,health_concious,992.0,2024,35
56,C0298,2024-10-10,Thursday,October,Cooking Essentials,Tomatosauce,4,60.72,daily_essentials,242.88,2024,41
56,C0298,2024-10-10,Thursday,October,Cooking Essentials,Oil,3,491.37,daily_essentials,1474.1100000000001,2024,41
56,C0298,2024-10-10,Thursday,October,Grains & Staples,Poha,1,257.23,daily_essentials,257.23,2024,41
56,C0298,2024-10-10,Thursday,October,Fruit & Vegetables,Potato,2,29.18,daily_essentials,58.36,2024,41
56,C0298,2024-10-10,Thursday,October,Dairy,Cheese,4,495.58,daily_essentials,1982.32,2024,41
56,C0298,2024-10-10,Thursday,October,Dairy,Milk,5,266.15,daily_essentials,1330.75,2024,41
56,C0298,2024-10-10,Thursday,October,Fruit & Vegetables,Onion,2,188.31,daily_essentials,376.62,2024,41
56,C0298,2024-10-10,Thursday,October,Bakery,Bread,3,199.83,daily_essentials,599.49,2024,41
57,C0397,2024-06-22,Saturday,June,Personal Care,Shampoo,4,149.23,breakfast_shopping,596.92,2024,25
57,C0397,2024-06-22,Saturday,June,Dairy,Milk,5,437.91,breakfast_shopping,2189.55,2024,25
57,C0397,2024-06-22,Saturday,June,Beverages,Juice,3,49.94,breakfast_shopping,149.82,2024,25
57,C0397,2024-06-22,Saturday,June,Dairy,Butter,2,459.21,breakfast_shopping,918.42,2024,25
57,C0397,2024-06-22,Saturday,June,Beverages,Tea,3,484.17,breakfast_shopping,1452.51,2024,25
57,C0397,2024-06-22,Saturday,June,Unknown,Biscuits,4,73.19,breakfast_shopping,292.76,2024,25
57,C0397,2024-06-22,Saturday,June,Bakery,Bread,1,161.7,breakfast_shopping,161.7,2024,25
57,C0397,2024-06-22,Saturday,June,Dairy,Panner,4,325.31,breakfast_shopping,1301.24,2024,25
58,C0169,2024-03-06,Wednesday,March,Snacks,Chips,2,476.07,student_budget,952.14,2024,10
58,C0169,2024-03-06,Wednesday,March,Bakery,Bread,3,474.36,student_budget,1423.08,2024,10
58,C0169,2024-03-06,Wednesday,March,Beverages,Juice,4,104.08,student_budget,416.32,2024,10
58,C0169,2024-03-06,Wednesday,March,Grains & Staples,Wheat Flour,2,85.92,student_budget,171.84,2024,10
58,C0169,2024-03-06,Wednesday,March,Fruit & Vegetables,Onion,3,423.77,student_budget,1271.31,2024,10
58,C0169,2024-03-06,Wednesday,March,Beverages,Tea,1,258.77,student_budget,258.77,2024,10
58,C0169,2024-03-06,Wednesday,March,Unknown,Biscuits,5,419.21,student_budget,2096.0499999999997,2024,10
58,C0169,2024-03-06,Wednesday,March,Beverages,Cold Drink,5,28.5,student_budget,142.5,2024,10
59,C0173,2024-11-12,Tuesday,November,Dairy,Cheese,2,417.36,snack_lover,834.72,2024,46
59,C0173,2024-11-12,Tuesday,November,Snacks,Popcorn,5,406.43,snack_lover,2032.15,2024,46
59,C0173,2024-11-12,Tuesday,November,Snacks,Namkeen,2,363.38,snack_lover,726.76,2024,46
59,C0173,2024-11-12,Tuesday,November,Dairy,Curd,1,211.32,snack_lover,211.32,2024,46
60,C0347,2024-05-01,Wednesday,May,Cooking Essentials,Oil,3,483.14,family_shopping,1449.42,2024,18
60,C0347,2024-05-01,Wednesday,May,Grains & Staples,Dal,4,452.95,family_shopping,1811.8,2024,18
60,C0347,2024-05-01,Wednesday,May,Dairy,Milk,2,190.24,family_shopping,380.48,2024,18
60,C0347,2024-05-01,Wednesday,May,Personal Care,Soap,5,492.38,family_shopping,2461.9,2024,18
60,C0347,2024-05-01,Wednesday,May,Bakery,Bread,4,387.02,family_shopping,1548.08,2024,18
60,C0347,2024-05-01,Wednesday,May,Fruit & Vegetables,Apple,4,256.42,family_shopping,1025.68,2024,18
61,C0215,2024-03-23,Saturday,March,Fruit & Vegetables,Banana,4,438.32,health_concious,1753.28,2024,12
61,C0215,2024-03-23,Saturday,March,Snacks,Nuts,5,467.8,health_concious,2339.0,2024,12
61,C0215,2024-03-23,Saturday,March,Grains & Staples,Poha,5,427.07,health_concious,2135.35,2024,12
61,C0215,2024-03-23,Saturday,March,Bakery,Cookies,3,51.1,health_concious,153.3,2024,12
62,C0083,2024-05-19,Sunday,May,Snacks,Nuts,3,465.93,breakfast_shopping,1397.79,2024,20
62,C0083,2024-05-19,Sunday,May,Dairy,Butter,4,36.1,breakfast_shopping,144.4,2024,20
62,C0083,2024-05-19,Sunday,May,Beverages,Tea,5,193.24,breakfast_shopping,966.2,2024,20
62,C0083,2024-05-19,Sunday,May,Unknown,Biscuits,4,497.32,breakfast_shopping,1989.28,2024,20
62,C0083,2024-05-19,Sunday,May,Bakery,Bread,3,120.02,breakfast_shopping,360.06,2024,20
62,C0083,2024-05-19,Sunday,May,Bakery,Cookies,3,466.1,breakfast_shopping,1398.3000000000002,2024,20
63,C0430,2024-12-31,Tuesday,December,Fruit & Vegetables,Banana,5,12.57,health_concious,62.85,2024,1
63,C0430,2024-12-31,Tuesday,December,Cooking Essentials,Oil,1,19.31,health_concious,19.31,2024,1
63,C0430,2024-12-31,Tuesday,December,Grains & Staples,Oats,2,419.13,health_concious,838.26,2024,1
63,C0430,2024-12-31,Tuesday,December,Dairy,Cheese,5,470.71,health_concious,2353.5499999999997,2024,1
63,C0430,2024-12-31,Tuesday,December,Snacks,Nuts,5,268.61,health_concious,1343.0500000000002,2024,1
63,C0430,2024-12-31,Tuesday,December,Cooking Essentials,Sugar,1,390.32,health_concious,390.32,2024,1
63,C0430,2024-12-31,Tuesday,December,Dairy,Milk,2,157.56,health_concious,315.12,2024,1
63,C0430,2024-12-31,Tuesday,December,Fruit & Vegetables,Apple,1,126.84,health_concious,126.84,2024,1
64,C0328,2024-11-14,Thursday,November,Grains & Staples,Oats,5,291.77,health_concious,1458.85,2024,46
64,C0328,2024-11-14,Thursday,November,Dairy,Milk,2,152.72,health_concious,305.44,2024,46
64,C0328,2024-11-14,Thursday,November,Dairy,Curd,1,311.26,health_concious,311.26,2024,46
64,C0328,2024-11-14,Thursday,November,Personal Care,Soap,2,289.63,health_concious,579.26,2024,46
64,C0328,2024-11-14,Thursday,November,Grains & Staples,Wheat Flour,2,335.54,health_concious,671.08,2024,46
64,C0328,2024-11-14,Thursday,November,Fruit & Vegetables,Apple,1,266.51,health_concious,266.51,2024,46
65,C0185,2024-02-04,Sunday,February,Grains & Staples,Dal,3,376.19,student_budget,1128.57,2024,5
65,C0185,2024-02-04,Sunday,February,Beverages,Waterbottle,3,396.37,student_budget,1189.1100000000001,2024,5
65,C0185,2024-02-04,Sunday,February,Bakery,Bread,3,128.15,student_budget,384.45000000000005,2024,5
65,C0185,2024-02-04,Sunday,February,Beverages,Juice,1,388.04,student_budget,388.04,2024,5
65,C0185,2024-02-04,Sunday,February,Beverages,Tea,3,75.37,student_budget,226.11,2024,5
65,C0185,2024-02-04,Sunday,February,Unknown,Biscuits,3,277.55,student_budget,832.6500000000001,2024,5
65,C0185,2024-02-04,Sunday,February,Beverages,Cold Drink,2,416.89,student_budget,833.78,2024,5
66,C0351,2024-08-25,Sunday,August,Grains & Staples,Dal,1,397.64,breakfast_shopping,397.64,2024,34
66,C0351,2024-08-25,Sunday,August,Fruit & Vegetables,Potato,1,164.64,breakfast_shopping,164.64,2024,34
66,C0351,2024-08-25,Sunday,August,Dairy,Milk,3,262.54,breakfast_shopping,787.6200000000001,2024,34
66,C0351,2024-08-25,Sunday,August,Dairy,Butter,5,241.97,breakfast_shopping,1209.85,2024,34
66,C0351,2024-08-25,Sunday,August,Beverages,Tea,1,379.11,breakfast_shopping,379.11,2024,34
66,C0351,2024-08-25,Sunday,August,Unknown,Biscuits,2,150.19,breakfast_shopping,300.38,2024,34
66,C0351,2024-08-25,Sunday,August,Bakery,Bread,1,434.24,breakfast_shopping,434.24,2024,34
66,C0351,2024-08-25,Sunday,August,Bakery,Rusk,3,143.88,breakfast_shopping,431.64,2024,34
67,C0410,2024-07-07,Sunday,July,Cooking Essentials,Salt,4,190.0,daily_essentials,760.0,2024,27
67,C0410,2024-07-07,Sunday,July,Cooking Essentials,Oil,5,140.69,daily_essentials,703.45,2024,27
67,C0410,2024-07-07,Sunday,July,Fruit & Vegetables,Potato,1,366.27,daily_essentials,366.27,2024,27
67,C0410,2024-07-07,Sunday,July,Cooking Essentials,Sugar,1,221.0,daily_essentials,221.0,2024,27
67,C0410,2024-07-07,Sunday,July,Dairy,Ghee,2,277.28,daily_essentials,554.56,2024,27
67,C0410,2024-07-07,Sunday,July,Bakery,Bread,3,60.27,daily_essentials,180.81,2024,27
68,C0168,2024-12-04,Wednesday,December,Cooking Essentials,Oil,4,182.26,family_shopping,729.04,2024,49
68,C0168,2024-12-04,Wednesday,December,Snacks,Namkeen,1,366.14,family_shopping,366.14,2024,49
68,C0168,2024-12-04,Wednesday,December,Dairy,Milk,3,311.28,family_shopping,933.8399999999999,2024,49
68,C0168,2024-12-04,Wednesday,December,Dairy,Ghee,4,144.53,family_shopping,578.12,2024,49
68,C0168,2024-12-04,Wednesday,December,Bakery,Bread,1,46.77,family_shopping,46.77,2024,49
69,C0327,2024-07-26,Friday,July,Personal Care,Toothpaste,4,27.05,student_budget,108.2,2024,30
69,C0327,2024-07-26,Friday,July,Bakery,Bread,1,125.64,student_budget,125.64,2024,30
69,C0327,2024-07-26,Friday,July,Dairy,Curd,3,187.45,student_budget,562.3499999999999,2024,30
69,C0327,2024-07-26,Friday,July,Unknown,Biscuits,5,25.87,student_budget,129.35,2024,30
69,C0327,2024-07-26,Friday,July,Beverages,Cold Drink,2,342.74,student_budget,685.48,2024,30
70,C0486,2024-07-08,Monday,July,Fruit & Vegetables,Banana,4,164.05,health_concious,656.2,2024,28
70,C0486,2024-07-08,Monday,July,Grains & Staples,Oats,3,132.31,health_concious,396.93,2024,28
70,C0486,2024-07-08,Monday,July,Cooking Essentials,Spices,1,22.7,health_concious,22.7,2024,28
70,C0486,2024-07-08,Monday,July,Dairy,Milk,2,254.53,health_concious,509.06,2024,28
70,C0486,2024-07-08,Monday,July,Beverages,Cold Drink,4,457.64,health_concious,1830.56,2024,28
71,C0061,2024-05-14,Tuesday,May,Cooking Essentials,Oil,2,70.09,student_budget,140.18,2024,20
71,C0061,2024-05-14,Tuesday,May,Snacks,Chips,1,231.5,student_budget,231.5,2024,20
71,C0061,2024-05-14,Tuesday,May,Beverages,Tea,4,498.66,student_budget,1994.64,2024,20
71,C0061,2024-05-14,Tuesday,May,Unknown,Biscuits,3,337.24,student_budget,1011.72,2024,20
71,C0061,2024-05-14,Tuesday,May,Fruit & Vegetables,Apple,1,279.5,student_budget,279.5,2024,20
72,C0149,2024-06-02,Sunday,June,Fruit & Vegetables,Banana,2,69.47,health_concious,138.94,2024,22
72,C0149,2024-06-02,Sunday,June,Cooking Essentials,Salt,2,398.11,health_concious,796.22,2024,22
72,C0149,2024-06-02,Sunday,June,Beverages,Juice,2,397.28,health_concious,794.56,2024,22
72,C0149,2024-06-02,Sunday,June,Dairy,Curd,1,186.84,health_concious,186.84,2024,22
73,C0294,2024-07-07,Sunday,July,Fruit & Vegetables,Banana,4,267.59,health_concious,1070.36,2024,27
73,C0294,2024-07-07,Sunday,July,Grains & Staples,Oats,4,413.44,health_concious,1653.76,2024,27
73,C0294,2024-07-07,Sunday,July,Snacks,Chips,1,71.41,health_concious,71.41,2024,27
73,C0294,2024-07-07,Sunday,July,Snacks,Nuts,3,324.75,health_concious,974.25,2024,27
73,C0294,2024-07-07,Sunday,July,Dairy,Milk,4,238.26,health_concious,953.04,2024,27
73,C0294,2024-07-07,Sunday,July,Fruit & Vegetables,Carrot,5,178.81,health_concious,894.05,2024,27
74,C0450,2024-10-09,Wednesday,October,Cooking Essentials,Tomatosauce,3,90.68,breakfast_shopping,272.04,2024,41
74,C0450,2024-10-09,Wednesday,October,Dairy,Milk,3,468.02,breakfast_shopping,1404.06,2024,41
74,C0450,2024-10-09,Wednesday,October,Dairy,Curd,2,179.55,breakfast_shopping,359.1,2024,41
74,C0450,2024-10-09,Wednesday,October,Dairy,Ghee,5,448.51,breakfast_shopping,2242.55,2024,41
74,C0450,2024-10-09,Wednesday,October,Dairy,Butter,1,132.8,breakfast_shopping,132.8,2024,41
74,C0450,2024-10-09,Wednesday,October,Beverages,Tea,5,144.48,breakfast_shopping,722.4,2024,41
74,C0450,2024-10-09,Wednesday,October,Unknown,Biscuits,3,311.07,breakfast_shopping,933.21,2024,41
74,C0450,2024-10-09,Wednesday,October,Bakery,Bread,1,256.26,breakfast_shopping,256.26,2024,41
75,C0087,2024-10-30,Wednesday,October,Personal Care,Shampoo,1,32.28,breakfast_shopping,32.28,2024,44
75,C0087,2024-10-30,Wednesday,October,Grains & Staples,Dal,5,139.68,breakfast_shopping,698.4000000000001,2024,44
75,C0087,2024-10-30,Wednesday,October,Dairy,Milk,2,385.81,breakfast_shopping,771.62,2024,44
75,C0087,2024-10-30,Wednesday,October,Dairy,Butter,4,312.87,breakfast_shopping,1251.48,2024,44
75,C0087,2024-10-30,Wednesday,October,Grains & Staples,Wheat Flour,1,254.04,breakfast_shopping,254.04,2024,44
75,C0087,2024-10-30,Wednesday,October,Beverages,Tea,5,151.94,breakfast_shopping,759.7,2024,44
75,C0087,2024-10-30,Wednesday,October,Unknown,Biscuits,3,246.64,breakfast_shopping,739.92,2024,44
76,C0413,2024-12-16,Monday,December,Cooking Essentials,Oil,4,247.28,family_shopping,989.12,2024,51
76,C0413,2024-12-16,Monday,December,Snacks,Nuts,2,176.69,family_shopping,353.38,2024,51
76,C0413,2024-12-16,Monday,December,Dairy,Milk,2,163.17,family_shopping,326.34,2024,51
76,C0413,2024-12-16,Monday,December,Bakery,Brown Bread,3,369.76,family_shopping,1109.28,2024,51
76,C0413,2024-12-16,Monday,December,Bakery,Bread,3,487.93,family_shopping,1463.79,2024,51
76,C0413,2024-12-16,Monday,December,Grains & Staples,Rice,2,382.73,family_shopping,765.46,2024,51
77,C0264,2024-10-14,Monday,October,Beverages,Tea,1,141.06,student_budget,141.06,2024,42
77,C0264,2024-10-14,Monday,October,Unknown,Biscuits,2,79.03,student_budget,158.06,2024,42
77,C0264,2024-10-14,Monday,October,Snacks,Popcorn,1,152.2,student_budget,152.2,2024,42
78,C0197,2024-11-11,Monday,November,Dairy,Milk,4,498.03,breakfast_shopping,1992.12,2024,46
78,C0197,2024-11-11,Monday,November,Bakery,Biscuit,4,254.39,breakfast_shopping,1017.56,2024,46
78,C0197,2024-11-11,Monday,November,Dairy,Butter,3,253.71,breakfast_shopping,761.13,2024,46
78,C0197,2024-11-11,Monday,November,Beverages,Tea,1,473.16,breakfast_shopping,473.16,2024,46
78,C0197,2024-11-11,Monday,November,Unknown,Biscuits,5,234.04,breakfast_shopping,1170.2,2024,46
78,C0197,2024-11-11,Monday,November,Bakery,Bread,2,115.42,breakfast_shopping,230.84,2024,46
79,C0181,2024-01-25,Thursday,January,Beverages,Tea,4,150.02,breakfast_shopping,600.08,2024,4
79,C0181,2024-01-25,Thursday,January,Personal Care,Toothpaste,1,425.11,breakfast_shopping,425.11,2024,4
79,C0181,2024-01-25,Thursday,January,Dairy,Milk,4,75.63,breakfast_shopping,302.52,2024,4
80,C0136,2024-07-06,Saturday,July,Personal Care,Shampoo,2,187.64,indian_cooking,375.28,2024,27
80,C0136,2024-07-06,Saturday,July,Personal Care,Toothpaste,3,46.03,indian_cooking,138.09,2024,27
80,C0136,2024-07-06,Saturday,July,Fruit & Vegetables,Tomato,5,230.67,indian_cooking,1153.35,2024,27
80,C0136,2024-07-06,Saturday,July,Cooking Essentials,Oil,5,147.06,indian_cooking,735.3,2024,27
80,C0136,2024-07-06,Saturday,July,Cooking Essentials,Spices,5,343.4,indian_cooking,1717.0,2024,27
80,C0136,2024-07-06,Saturday,July,Grains & Staples,Rice,1,73.05,indian_cooking,73.05,2024,27
81,C0050,2024-07-20,Saturday,July,Personal Care,Toothpaste,5,206.68,breakfast_shopping,1033.4,2024,29
81,C0050,2024-07-20,Saturday,July,Dairy,Milk,1,32.2,breakfast_shopping,32.2,2024,29
81,C0050,2024-07-20,Saturday,July,Bakery,Biscuit,2,359.66,breakfast_shopping,719.32,2024,29
81,C0050,2024-07-20,Saturday,July,Unknown,Biscuits,4,264.47,breakfast_shopping,1057.88,2024,29
